"ID_UC0","NOME_UC1","ID_WCMC2","CATEGORI3","GRUPO4","ESFERA5","ANO_CRIA6","GID7","QUALIDAD8","ATO_LEGA9","DT_ULTIM10","CODIGO_U11","NOME_ORG12","decimalLongitude","decimalLatitude"
"285","RESERVA EXTRATIVISTA ARAPIXI","351834","Reserva Extrativista","US","federal","2006","2226","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº s/n de 22/06/2006","07/03/2016","0000.00.0285","Instituto Chico Mendes de Conservação da Biodiversidade",-67.8661396559066,-8.89365612357355
"3308","PARQUE ESTADUAL MATA DE DUAS LAGOAS",NA,"Parque","PI","estadual","1987","12265","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Lei ordinária nº 9989/87 de 13/01/1987","05/09/2017","0000.26.3308","Agência Estadual do Meio Ambiente de Pernambuco",-34.9856429070702,-8.30035491238277
"3793","RESERVA PARTICULAR DO PATRIMôNIO NATURAL MACUQUINHO-BAIANO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2018","15402","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 16352 de 20/06/2018","01/10/2018","0000.29.3793","Secretaria do Meio Ambiente da Bahia",-39.3153584281851,-13.7696929208576
"2000","PARQUE ESTADUAL DO DELTA DO JACUí",NA,"Parque","PI","estadual","1976","15176","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 24385 de 30/01/1976","03/06/2019","0000.43.2000","Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS",-51.2795739378683,-30.0293066912608
"391","PARQUE ESTADUAL MATA SECA","352042","Parque","PI","estadual","2000","3024","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 41479 de 21/12/2000","21/08/2009","0000.31.0391","Instituto Estadual de Florestas de Minas Gerais",-43.9912047706373,-14.8502182655137
"1912","ÁREA DE PROTEÇÃO AMBIENTAL COSTA DAS ALGAS",NA,"Área de Proteção Ambiental","US","federal","2010","4028","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº s/n de 18/06/2010","16/07/2010","0000.00.1912","Instituto Chico Mendes de Conservação da Biodiversidade",-39.9283099725066,-20.033087760271
"2365","RESERVA PARTICULAR DO PATRIMôNIO NATURAL MACACO BARBADO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2011","6070","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Portaria nº 13-R de 01/07/2011","23/11/2011","0000.32.2365","Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo",-40.6095718177278,-19.9906690947853
"3518","RESERVA PARTICULAR DO PATRIMôNIO NATURAL DA áGUA BOA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2012","13454","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 346 de 31/05/2012","03/07/2017","0000.33.3518","Instituto Estadual do Ambiente do Rio de Janeiro",-42.3245795501391,-22.4128681054844
"36","ÁREA DE RELEVANTE INTERESSE ECOLÓGICA ILHA AMEIXAL","351720","Área de Relevante Interesse Ecológico","US","federal","1985","1869","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 91889 de 05/09/1985","27/09/2007","0000.00.0036","Instituto Chico Mendes de Conservação da Biodiversidade",-47.0818138326476,-24.4229424085418
"3696","ÁREA DE PROTEçãO AMBIENTAL DA ARARINHA AZUL",NA,"Área de Proteção Ambiental","US","federal","2018","14654","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 9402 de 06/06/2018","19/06/2018","0000.00.3696","Instituto Chico Mendes de Conservação da Biodiversidade",-39.7777003837581,-9.201904608619
"2122","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL INHOTIM",NA,"Reserva Particular do Patrimônio Natural","US","federal","2010","10376","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 41 de 06/05/2010","26/08/2011","0000.00.2122","Instituto Chico Mendes de Conservação da Biodiversidade",-44.2352615710567,-20.1186241461524
"948","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA ARATANHA","352117","Área de Proteção Ambiental","US","estadual","1998","1912","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 24.959 de 07/06/1998","15/02/2016","0000.23.0948","Secretaria do Meio Ambiente do Ceará",-38.6624373328212,-4.00818798658625
"2933","RESERVA PARTICULAR DO PATRIMôNIO NATURAL RESERVA ECOLóGICA CHEFE ROSA.",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2013","8481","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 5926 de 19/09/2013","16/06/2016","0000.29.2933","Secretaria do Meio Ambiente da Bahia",-39.1772551452384,-13.9644545757904
"2330","ÁREA DE RELEVANTE INTERESSE ECOLóGICO DE GOIAMUNDUBA",NA,"Área de Relevante Interesse Ecológico","US","estadual","2002","5770","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Decreto nº 23833 de 29/12/2002","18/02/2019","0000.25.2330","Superintendência de Administração do Meio Ambiente da Paraíba - PB",-35.610151423845,-6.73245353027885
"2132","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA LUA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2009","9137","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 58 de 30/07/2009","26/08/2011","0000.00.2132","Instituto Chico Mendes de Conservação da Biodiversidade",-39.4634195787234,-3.84145694760043
"2229","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DAS PEDRAS",NA,"Reserva Particular do Patrimônio Natural","US","federal","2008","9777","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 92 de 21/11/2008","26/08/2011","0000.00.2229","Instituto Chico Mendes de Conservação da Biodiversidade",-49.3482729580363,-27.616212206791
"3685","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILAR",NA,"Reserva Particular do Patrimônio Natural","US","federal","2016","14542","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 25 de 18/04/2016","14/05/2018","0000.00.3685","Instituto Chico Mendes de Conservação da Biodiversidade",-49.6202352766192,-24.5800927603571
"1101","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM",NA,"Reserva Particular do Patrimônio Natural","US","federal","2004","9690","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 21 de 08/03/2004","26/08/2011","0000.00.1101","Instituto Chico Mendes de Conservação da Biodiversidade",-48.7359875786734,-28.006480622198
"261","ESTAÇÃO ECOLÓGICA DE MATA PRETA","351803","Estação Ecológica","PI","federal","2005","389","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 20/10/2005","29/11/2007","0000.00.0261","Instituto Chico Mendes de Conservação da Biodiversidade",-52.1920322999225,-26.4906298362018
"2363","RESERVA PARTICULAR DO PATRIMôNIO NATURAL SIMONE",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2010","6077","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Portaria nº 020-R de 24/08/2010","23/11/2011","0000.32.2363","Instituto Estadual de Meio Ambiente e Recursos Hídricos do Espírito Santo",-41.2066286657307,-20.0045940526064
"1035","FLORESTA ESTADUAL DE FARO",NA,"Floresta","US","estadual","2006","12179","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 2605 de 07/12/2006","19/02/2016","0000.15.1035","Instituto de Desenvolvimento Florestal e da Biodiversidade do Pará",-57.4309606098114,-1.32658644188516
"2276","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VERBICARO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2010","5870","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 156 de 03/09/2010","11/10/2011","0000.33.2276","Instituto Estadual do Ambiente do Rio de Janeiro",-41.9948661727908,-21.9561311668966
"528","ESTAÇÃO ECOLÓGICA DA ILHA DO MEL","19436","Estação Ecológica","PI","estadual","1982","2175","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 5.454 de 21/09/1982","19/12/2007","0000.41.0528","Instituto Ambiental do Paraná",-48.3432306375876,-25.5109384700285
"2219","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TAYNÁ",NA,"Reserva Particular do Patrimônio Natural","US","federal","2009","10895","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 92 de 29/12/2009","26/08/2011","0000.00.2219","Instituto Chico Mendes de Conservação da Biodiversidade",-49.9244239119122,-25.1531833716256
"3615","PARQUE NATURAL MUNICIPAL RIACHO ESTRELA",NA,"Parque","PI","municipal","2018","14213","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 134/2017 de 16/01/2018","10/10/2018","0080.21.3615","Prefeitura Municipal de Anapurus - MA",-43.1199619427439,-3.67170485492009
"1993","RESERVA BIOLóGICA DO MATO GRANDE",NA,"Reserva Biológica","PI","estadual","1975","4676","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 23.798 de 14/03/1975","31/05/2019","0000.43.1993","Secretaria do Ambiente e Desenvolvimento Sustentável do Rio Grande do Sul - RS",-52.6851380333869,-32.1388180007137
"2670","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU TERRA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2011","6854","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 100 de 05/12/2011","01/08/2014","0000.00.2670","Instituto Chico Mendes de Conservação da Biodiversidade",-48.8894566368003,-15.8262145274328
"3687","RPPN DAS DUNAS DOURADAS",NA,"Reserva Particular do Patrimônio Natural","US","federal","2016","14546","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 2 de 07/01/2016","14/05/2018","0000.00.3687","Instituto Chico Mendes de Conservação da Biodiversidade",-41.2391738366132,-5.62563333727662
"3273","PARQUE NATURAL MUNICIPAL DAS ORQUÍDEAS JOSÉ PINHEIRO DE SOUZA",NA,"Parque","PI","municipal","2002","12140","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 1.115/02 de 11/12/2002","25/04/2017","1710.52.3273","Prefeitura Municipal de Piracanjuba - GO",-48.8574179124057,-17.2516616801705
"3420","RPPN RESERVA HINAYANA",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2014","12721","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Resolução nº 29 de 04/04/2014","23/06/2016","0000.35.3420","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-46.183396928864,-23.7034071089824
"544","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA SERRA DO TIGRE","33582","Área de Relevante Interesse Ecológico","US","estadual","1990","2136","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 7.456 de 28/11/1990","18/03/2016","0000.41.0544","Instituto Ambiental do Paraná",-50.8061874651923,-25.9421534386971
"3087","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2013","10680","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 215 de 08/08/2013","01/08/2014","0000.00.3087","Instituto Chico Mendes de Conservação da Biodiversidade",-42.8887122736326,-2.89261498731507
"1981","RESERVA PARTICULAR DO PATRIMôNIO NATURAL FAZENDA SANTO ANTôNIO- LOTE 1 C",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2011","4653","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Resolução nº 02 de 17/01/2011","17/07/2012","0000.50.1981","Instituto de Meio Ambiente do Mato Grosso do Sul",-54.1278559524807,-23.8577590103176
"2908","PARQUE NATURAL MUNICIPAL DOS PURIS",NA,"Parque","PI","municipal","2013","8258","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 014/2006 de 25/09/2013","20/07/2017","0420.32.2908","Prefeitura Municipal de Piúma - ES",-40.7271590194476,-20.8254216833326
"2702","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA POUSADA GRACIOSA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2011","7008","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 89 de 11/11/2011","10/05/2018","0000.00.2702","Instituto Chico Mendes de Conservação da Biodiversidade",-48.8670077619648,-25.4223985872687
"253","RESERVA EXTRATIVISTA DE CANAVIEIRAS","351829","Reserva Extrativista","US","federal","2006","380","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 06/06/2006","24/09/2007","0000.00.0253","Instituto Chico Mendes de Conservação da Biodiversidade",-38.8681460600641,-15.6127040859875
"1703","APA ITUPARARANGA",NA,"Área de Proteção Ambiental","US","estadual","1998","4556","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Lei ordinária nº 10100 de 01/12/1998","17/10/2017","0000.35.1703","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-47.1834834795299,-23.6839242961841
"61","ESTAÇÃO ECOLÓGICA DE PIRAPITINGA","10823","Estação Ecológica","PI","federal","1987","86","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 94656 de 20/07/1987","29/11/2007","0000.00.0061","Instituto Chico Mendes de Conservação da Biodiversidade",-45.3239682232976,-18.3645103330012
"45","ÁREA DE RELEVANTE INTERESSE ECOLÓGICA SERRA DA ABELHA","115878","Área de Relevante Interesse Ecológico","US","federal","1996","66","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 29/05/1996","02/02/2011","0000.00.0045","Instituto Chico Mendes de Conservação da Biodiversidade",-49.8984918057926,-26.7895778802101
"2846","ÁREA DE PROTEÇÃO AMBIENTAL JUPIÁ",NA,"Área de Proteção Ambiental","US","municipal","2009","7846","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Lei ordinária nº LEI 2.411 de 18/12/2009","22/04/2013","0830.50.2846","Secretaria Municipal de Meio Ambiente - Três Lagoas/MS",-51.652662585807,-20.7886749238983
"3557","ÁREA DE PROTEÇÃO AMBIENTAL  TAPURUQUARA",NA,"Área de Proteção Ambiental","US","municipal","2001","13800","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 23 de 20/11/2001","19/09/2017","0360.13.3557","Secretaria Municipal de Meio Ambiente de Santa Isabel do Rio Negro - AM",-65.2749068782182,-0.56223931511718
"1908","PARQUE NACIONAL DE BOA NOVA",NA,"Parque","PI","federal","2010","4018","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/Nº de 14/06/2010","16/07/2010","0000.00.1908","Instituto Chico Mendes de Conservação da Biodiversidade",-40.0990372916707,-14.404388837737
"2683","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA FÉ",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2009","6904","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 022/2008 de 22/06/2009","12/04/2013","0000.27.2683","Instituto do Meio Ambiente de Alagoas",-36.4448819414314,-9.52043982273488
"3409","FLORESTA NACIONAL DO ARIPUANÃ",NA,"Floresta","US","federal","e 2016 de 11/05/2016","12676","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 11 de maio de 2016 de 11/05/2016","18/05/2016","0000.00.3409","Instituto Chico Mendes de Conservação da Biodiversidade",-60.5676931335667,-6.97443733526951
"3103","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORVO BRANCO",NA,"Reserva Particular do Patrimônio Natural","US","federal","2012","10752","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 120 de 09/11/2012","01/08/2014","0000.00.3103","Instituto Chico Mendes de Conservação da Biodiversidade",-49.3786804906541,-28.0595658426522
"786","PARQUE ESTADUAL DA SERRA DO TABULEIRO","16081","Parque","PI","estadual","1975","4759","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 1260 de 07/11/1975","27/03/2018","0000.42.0786","Fundação de Meio Ambiente de Santa Catarina",-48.8008007756834,-27.883352986815
"751","RESERVA EXTRATIVISTA MASSARANDUBA","352161","Reserva Extrativista","US","estadual","1995","4956","Aproximado (O poligono representa uma estimativa dos limites da unidade).","Decreto nº 7103 de 08/09/1995","01/03/2012","0000.11.0751","Secretaria de Estado do Desenvolvimento Ambiental de Rondônia",-61.9262407736421,-9.49464392682412
"244","RESERVA EXTRATIVISTA MAPUÁ","351800","Reserva Extrativista","US","federal","2005","1756","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº S/N de 23/05/2005","28/04/2016","0000.00.0244","Instituto Chico Mendes de Conservação da Biodiversidade",-50.1757973032932,-1.13155056283879
"3417","PARQUE NATURAL MUNICIPAL SABIá-LARANJEIRA DE ROSAL.",NA,"Parque","PI","municipal","2002","13772","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Lei ordinária nº 681 de 31/05/2002","22/09/2017","0060.33.3417","Prefeitura Municipal de Bom Jesus do Itabapoana - RJ",-41.7242515547341,-20.8803779347642
"2157","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA",NA,"Reserva Particular do Patrimônio Natural","US","federal","2008","9254","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Portaria nº 76 de 11/09/2008","26/08/2011","0000.00.2157","Instituto Chico Mendes de Conservação da Biodiversidade",-39.3273507021122,-17.1594662813734
"3231","PARQUE NATURAL MUNICIPAL DA CAIXA D´ÁGUA",NA,"Parque","PI","municipal","2008","11927","Correto (O poligono corresponde ao memorial descritivo do ato legal de criação).","Decreto nº 5486 de 19/11/2008","11/01/2016","0170.33.3231","Secretaria Municipal de Meio Ambiente, Agricultura e Abastecimento de Duque de Caxias - RJ",-43.2742073220724,-22.6847298722569
"2015","RPPN PARAÍSO",NA,"Reserva Particular do Patrimônio Natural","US","estadual","2008","4773","Esquemático (O poligono é uma representação esquemática da dimensão da unidade).","Resolução nº 27 de 26/04/2008","15/09/2011","0000.35.2015","Fundação para Conservação e a Produção Florestal do Estado de São Paulo",-46.646680322785,-23.3223922096229
